InvoiceNo,DateKey,StockCode,CustomerID,Quantity,UnitPrice,SalesAmount
566013,20110908,23247,17004,2,2.89,5.78
566013,20110908,23439,17004,12,2.1,25.200000000000003
566013,20110908,21706,17004,1,4.95,4.95
566013,20110908,21833,17004,180,1.49,268.2
566013,20110908,23201,17004,10,2.08,20.8
566013,20110908,21882,17004,12,0.65,7.800000000000001
566013,20110908,21879,17004,12,0.65,7.800000000000001
566013,20110908,21884,17004,36,0.65,23.400000000000002
566013,20110908,21883,17004,12,0.65,7.800000000000001
566013,20110908,22385,17004,10,2.08,20.8
566013,20110908,21930,17004,10,2.08,20.8
566013,20110908,22386,17004,10,2.08,20.8
566013,20110908,23203,17004,20,2.08,41.6
566013,20110908,21929,17004,10,2.08,20.8
566013,20110908,21928,17004,20,2.08,41.6
566014,20110908,21901,14688,18,0.65,11.700000000000001
566014,20110908,21900,14688,5,0.65,3.25
566014,20110908,21899,14688,6,0.65,3.9000000000000004
566014,20110908,21902,14688,15,0.65,9.75
566014,20110908,22953,14688,10,1.25,12.5
566014,20110908,22997,14688,24,0.42,10.08
566014,20110908,21558,14688,1,2.55,2.55
566014,20110908,21770,14688,24,4.95,118.80000000000001
566014,20110908,22379,14688,30,2.1,63
566014,20110908,21934,14688,30,1.65,49.5
566014,20110908,82551,14688,7,1.45,10.15
566014,20110908,21935,14688,30,1.65,49.5
566014,20110908,20711,14688,5,2.08,10.4
566015,20110908,21162,16426,24,0.39,9.36
566015,20110908,21158,16426,24,0.39,9.36
566015,20110908,21163,16426,24,0.39,9.36
566015,20110908,22470,16426,2,2.95,5.9
566015,20110908,23322,16426,4,2.95,11.8
566016,20110908,22693,15144,24,1.25,30
566016,20110908,22970,15144,12,2.55,30.599999999999998
566016,20110908,22557,15144,12,1.65,19.799999999999997
566016,20110908,22551,15144,12,1.65,19.799999999999997
566016,20110908,22556,15144,24,1.65,39.599999999999994
566016,20110908,22554,15144,24,1.65,39.599999999999994
566016,20110908,23128,15144,4,4.95,19.8
566016,20110908,23127,15144,4,4.95,19.8
566016,20110908,23126,15144,4,4.95,19.8
566016,20110908,84029G,15144,8,3.75,30
566016,20110908,21980,15144,24,0.29,6.959999999999999
566016,20110908,22616,15144,24,0.29,6.959999999999999
566016,20110908,21985,15144,24,0.29,6.959999999999999
566016,20110908,21982,15144,24,0.29,6.959999999999999
566016,20110908,21981,15144,24,0.29,6.959999999999999
566016,20110908,22350,15144,12,2.55,30.599999999999998
566016,20110908,22349,15144,12,3.75,45
566016,20110908,21977,15144,24,0.55,13.200000000000001
566016,20110908,21975,15144,24,0.55,13.200000000000001
566016,20110908,84992,15144,24,0.55,13.200000000000001
566016,20110908,22417,15144,24,0.55,13.200000000000001
566016,20110908,84991,15144,24,0.55,13.200000000000001
566016,20110908,21212,15144,24,0.55,13.200000000000001
566016,20110908,22897,15144,30,1.45,43.5
566016,20110908,22726,15144,4,3.75,15
566016,20110908,22725,15144,4,3.75,15
566016,20110908,22730,15144,4,3.75,15
566016,20110908,22729,15144,4,3.75,15
566016,20110908,22728,15144,4,3.75,15
566016,20110908,22727,15144,4,3.75,15
566017,20110908,20992,13330,24,0.39,9.36
566017,20110908,21369,13330,12,1.25,15
566017,20110908,21365,13330,12,0.75,9
566017,20110908,21374,13330,12,1.25,15
566017,20110908,21373,13330,12,0.75,9
566017,20110908,22210,13330,12,0.83,9.959999999999999
566017,20110908,22211,13330,12,0.83,9.959999999999999
566017,20110908,22610,13330,72,0.19,13.68
566017,20110908,23287,13330,8,0.85,6.8
566017,20110908,22139,13330,6,4.95,29.700000000000003
566017,20110908,22433,13330,12,1.95,23.4
566017,20110908,22431,13330,12,1.95,23.4
566017,20110908,22489,13330,24,0.42,10.08
566017,20110908,21931,13330,10,2.08,20.8
566017,20110908,22386,13330,10,2.08,20.8
566017,20110908,23201,13330,10,2.08,20.8
566017,20110908,20728,13330,10,1.65,16.5
566017,20110908,22382,13330,10,1.65,16.5
566017,20110908,22383,13330,10,1.65,16.5
566017,20110908,22384,13330,10,1.65,16.5
566017,20110908,23207,13330,10,1.65,16.5
566017,20110908,21929,13330,10,2.08,20.8
566017,20110908,22385,13330,10,2.08,20.8
566017,20110908,21242,13330,8,1.69,13.52
566017,20110908,21843,13330,1,10.95,10.95
566017,20110908,23035,13330,12,1.45,17.4
566018,20110908,82583,13137,1,2.1,2.1
566018,20110908,22080,13137,1,1.65,1.65
566018,20110908,21705,13137,1,1.65,1.65
566018,20110908,20677,13137,1,1.25,1.25
566018,20110908,20676,13137,1,1.25,1.25
566018,20110908,20675,13137,1,1.25,1.25
566018,20110908,20674,13137,1,1.25,1.25
566018,20110908,22211,13137,4,0.83,3.32
566018,20110908,85185B,13137,2,2.95,5.9
566018,20110908,23126,13137,1,4.95,4.95
566018,20110908,20675,13137,1,1.25,1.25
566018,20110908,20674,13137,1,1.25,1.25
566018,20110908,20677,13137,1,1.25,1.25
566018,20110908,20676,13137,1,1.25,1.25
566018,20110908,22211,13137,1,0.83,0.83
566018,20110908,22208,13137,1,0.83,0.83
566018,20110908,85185B,13137,1,2.95,2.95
566018,20110908,85185B,13137,1,2.95,2.95
566018,20110908,23236,13137,2,2.89,5.78
566018,20110908,84997B,13137,1,4.15,4.15
566018,20110908,84997C,13137,1,4.15,4.15
566018,20110908,22297,13137,12,1.25,15
566018,20110908,21671,13137,2,1.45,2.9
566018,20110908,21669,13137,2,1.45,2.9
566018,20110908,21672,13137,2,1.45,2.9
566018,20110908,21673,13137,2,1.45,2.9
566018,20110908,21668,13137,2,1.45,2.9
566018,20110908,21670,13137,2,1.45,2.9
566018,20110908,23035,13137,2,1.45,2.9
566018,20110908,23321,13137,13,1.65,21.45
566018,20110908,23322,13137,3,2.95,8.850000000000001
566018,20110908,22694,13137,2,2.1,4.2
566018,20110908,23323,13137,3,2.1,6.300000000000001
566018,20110908,23332,13137,5,1.65,8.25
566018,20110908,23329,13137,5,1.65,8.25
566018,20110908,35961,13137,10,0.85,8.5
566018,20110908,22600,13137,10,0.85,8.5
566018,20110908,22602,13137,10,0.85,8.5
566018,20110908,23281,13137,2,0.83,1.66
566018,20110908,23280,13137,2,0.83,1.66
566018,20110908,22577,13137,1,0.85,0.85
566018,20110908,22595,13137,1,0.85,0.85
566018,20110908,84997D,13137,2,4.15,8.3
566018,20110908,23236,13137,2,2.89,5.78
566018,20110908,23241,13137,3,2.08,6.24
566018,20110908,22595,13137,4,0.85,3.4
566018,20110908,22348,13137,4,0.85,3.4
566018,20110908,22577,13137,5,0.85,4.25
566018,20110908,22296,13137,12,1.65,19.799999999999997
566018,20110908,22294,13137,4,1.25,5
566018,20110908,22295,13137,4,1.65,6.6
566018,20110908,21770,13137,2,4.95,9.9
566018,20110908,21533,13137,2,4.95,9.9
566018,20110908,21535,13137,2,2.55,5.1
566018,20110908,22964,13137,4,2.1,8.4
566018,20110908,22966,13137,4,1.25,5
566018,20110908,22329,13137,3,1.65,4.949999999999999
566018,20110908,21992,13137,4,1.25,5
566018,20110908,21990,13137,4,1.25,5
566018,20110908,21993,13137,4,1.25,5
566018,20110908,22911,13137,2,2.95,5.9
566018,20110908,23350,13137,3,1.25,3.75
566018,20110908,22726,13137,2,3.75,7.5
566018,20110908,22727,13137,4,3.75,15
566018,20110908,22728,13137,3,3.75,11.25
566018,20110908,48187,13137,1,8.25,8.25
566018,20110908,84077,13137,48,0.29,13.919999999999998
566018,20110908,85014B,13137,2,5.95,11.9
566018,20110908,85014A,13137,2,5.95,11.9
566018,20110908,20727,13137,4,1.65,6.6
566018,20110908,23208,13137,4,1.65,6.6
566018,20110908,23209,13137,4,1.65,6.6
566018,20110908,20725,13137,5,1.65,8.25
566018,20110908,23200,13137,4,2.08,8.32
566018,20110908,23199,13137,4,2.08,8.32
566018,20110908,23203,13137,4,2.08,8.32
566018,20110908,21930,13137,3,2.08,6.24
566018,20110908,22386,13137,2,2.08,4.16
566018,20110908,85099B,13137,2,2.08,4.16
566018,20110908,22377,13137,7,2.1,14.700000000000001
566018,20110908,22381,13137,3,2.1,6.300000000000001
566019,20110908,84029G,17243,2,4.25,8.5
566019,20110908,84029E,17243,2,4.25,8.5
566019,20110908,22904,17243,2,2.95,5.9
566019,20110908,23355,17243,1,4.95,4.95
566019,20110908,23357,17243,2,4.95,9.9
566019,20110908,82484,17243,5,7.95,39.75
566019,20110908,23184,17243,3,4.95,14.850000000000001
566019,20110908,21034,17243,2,0.95,1.9
566019,20110908,16168M,17243,12,0.42,5.04
566019,20110908,82486,17243,2,8.95,17.9
566019,20110908,23412,17243,4,7.5,30
566019,20110908,84836,17243,12,1.25,15
566019,20110908,23092,17243,2,7.9,15.8
566019,20110908,23357,17243,2,4.95,9.9
566019,20110908,23355,17243,3,4.95,14.850000000000001
566019,20110908,84029G,17243,4,4.25,17
566019,20110908,84029E,17243,2,4.25,8.5
566019,20110908,22904,17243,4,2.95,11.8
566019,20110908,22112,17243,2,4.95,9.9
566019,20110908,22622,17243,3,11.95,35.849999999999994
566019,20110908,22633,17243,6,2.1,12.600000000000001
566019,20110908,21754,17243,3,6.25,18.75
566019,20110908,84378,17243,12,1.45,17.4
566019,20110908,72802A,17243,6,4.25,25.5
566019,20110908,22841,17243,1,7.95,7.95
566019,20110908,72802C,17243,6,4.25,25.5
566019,20110908,22840,17243,1,7.95,7.95
566019,20110908,72807C,17243,5,4.25,21.25
566019,20110908,22469,17243,3,1.65,4.949999999999999
566019,20110908,22470,17243,3,2.95,8.850000000000001
566019,20110908,47559B,17243,4,1.25,5
566020,20110908,23296,13925,8,1.25,10
566020,20110908,23293,13925,40,0.83,33.199999999999996
566020,20110908,22847,13925,1,16.95,16.95
566020,20110908,22839,13925,2,14.95,29.9
566020,20110908,22838,13925,2,14.95,29.9
566020,20110908,22486,13925,1,12.75,12.75
566021,20110908,22607,15306,12,8.5,102
566021,20110908,85175,15306,32,0.42,13.44
566021,20110908,22558,15306,12,1.65,19.799999999999997
566021,20110908,21980,15306,48,0.39,18.72
566021,20110908,21506,15306,12,0.42,5.04
566021,20110908,21500,15306,25,0.42,10.5
566021,20110908,21499,15306,25,0.42,10.5
566021,20110908,21498,15306,25,0.42,10.5
566021,20110908,22090,15306,6,2.95,17.700000000000003
566021,20110908,21356,15306,24,1.25,30
566021,20110908,21470,15306,6,3.75,22.5
566021,20110908,48184,15306,4,8.25,33
566021,20110908,21754,15306,3,6.25,18.75
566022,20110908,23411,13925,6,4.95,29.700000000000003
566022,20110908,23355,13925,4,4.95,19.8
566023,20110908,22295,12955,24,1.65,39.599999999999994
566023,20110908,20972,12955,24,1.25,30
566023,20110908,22536,12955,48,0.42,20.16
566023,20110908,21790,12955,24,0.85,20.4
566023,20110908,23310,12955,36,0.42,15.12
566023,20110908,21915,12955,24,1.25,30
566023,20110908,22620,12955,12,1.45,17.4
566023,20110908,20983,12955,12,0.85,10.2
566023,20110908,21136,12955,24,1.69,40.56
566023,20110908,84879,12955,48,1.69,81.12
566023,20110908,22489,12955,24,0.42,10.08
566023,20110908,22800,12955,4,3.75,15
566023,20110908,21791,12955,24,1.25,30
566023,20110908,21891,12955,12,1.45,17.4
566023,20110908,21890,12955,12,3.25,39
566023,20110908,22621,12955,12,1.65,19.799999999999997
566023,20110908,22561,12955,12,1.65,19.799999999999997
566023,20110908,15039,12955,48,0.85,40.8
566024,20110908,23202,13871,10,2.08,20.8
566024,20110908,21929,13871,10,2.08,20.8
566024,20110908,23201,13871,10,2.08,20.8
566024,20110908,23205,13871,10,0.85,8.5
566024,20110908,22139,13871,6,4.95,29.700000000000003
566024,20110908,22798,13871,8,2.95,23.6
566024,20110908,21314,13871,8,2.1,16.8
566024,20110908,21754,13871,3,6.25,18.75
566024,20110908,82494L,13871,6,2.95,17.700000000000003
566024,20110908,82482,13871,6,2.95,17.700000000000003
566024,20110908,71459,13871,12,0.85,10.2
566024,20110908,22178,13871,6,1.95,11.7
566024,20110908,22727,13871,4,3.75,15
566024,20110908,22729,13871,4,3.75,15
566024,20110908,22191,13871,2,8.5,17
566024,20110908,22192,13871,2,8.5,17
566024,20110908,22193,13871,2,8.5,17
566024,20110908,23028,13871,6,1.65,9.899999999999999
566024,20110908,23029,13871,6,1.65,9.899999999999999
566024,20110908,23031,13871,6,1.65,9.899999999999999
566024,20110908,23032,13871,6,1.65,9.899999999999999
566024,20110908,22624,13871,2,8.5,17
566024,20110908,22625,13871,2,8.5,17
566024,20110908,22627,13871,2,8.5,17
566024,20110908,21877,13871,12,1.65,19.799999999999997
566024,20110908,22961,13871,12,1.45,17.4
566024,20110908,23243,13871,4,4.95,19.8
566024,20110908,22720,13871,3,4.95,14.850000000000001
566024,20110908,21216,13871,4,4.95,19.8
566024,20110908,85099B,13871,10,2.08,20.8
566024,20110908,23209,13871,10,1.65,16.5
566024,20110908,23203,13871,10,2.08,20.8
566025,20110908,23402,17634,2,3.75,7.5
566025,20110908,23404,17634,2,4.95,9.9
566025,20110908,23403,17634,2,3.75,7.5
566025,20110908,23400,17634,1,6.25,6.25
566025,20110908,23406,17634,1,6.25,6.25
566025,20110908,21169,17634,2,1.69,3.38
566025,20110908,22671,17634,2,1.65,3.3
566025,20110908,21558,17634,1,2.55,2.55
566025,20110908,22197,17634,2,0.85,1.7
566025,20110908,79066K,17634,4,0.85,3.4
566025,20110908,47563A,17634,3,1.25,3.75
566025,20110908,22912,17634,1,4.95,4.95
566025,20110908,22914,17634,1,4.95,4.95
566025,20110908,22730,17634,1,3.75,3.75
566025,20110908,22729,17634,1,3.75,3.75
566025,20110908,22727,17634,1,3.75,3.75
566025,20110908,22726,17634,1,3.75,3.75
566025,20110908,22371,17634,1,4.25,4.25
566025,20110908,22375,17634,1,4.25,4.25
566025,20110908,22376,17634,1,4.25,4.25
566025,20110908,22372,17634,1,4.25,4.25
566025,20110908,20718,17634,2,1.25,2.5
566025,20110908,22379,17634,2,2.1,4.2
566025,20110908,23426,17634,2,2.89,5.78
566025,20110908,21165,17634,2,1.69,3.38
566025,20110908,82551,17634,2,1.45,2.9
566025,20110908,21581,17634,2,2.25,4.5
566025,20110908,21579,17634,1,2.25,2.25
566025,20110908,21577,17634,1,2.25,2.25
566025,20110908,21580,17634,1,2.25,2.25
566025,20110908,21934,17634,4,1.65,6.6
566025,20110908,21935,17634,4,1.65,6.6
566025,20110908,23301,17634,2,1.65,3.3
566025,20110908,23302,17634,2,1.65,3.3
566025,20110908,23300,17634,1,1.65,1.65
566025,20110908,22498,17634,1,5.95,5.95
566025,20110908,22241,17634,4,1.25,5
566026,20110908,23329,15618,12,1.65,19.799999999999997
566026,20110908,23405,15618,4,4.95,19.8
566026,20110908,23404,15618,4,4.95,19.8
566026,20110908,23393,15618,4,3.75,15
566027,20110908,23227,15618,24,1.25,30
566027,20110908,84879,15618,8,1.69,13.52
566027,20110908,21136,15618,8,1.69,13.52
566027,20110908,22138,15618,3,4.95,14.850000000000001
566027,20110908,23431,15618,12,0.83,9.959999999999999
566027,20110908,23433,15618,12,0.83,9.959999999999999
566027,20110908,23217,15618,12,1.25,15
566027,20110908,23213,15618,12,1.25,15
566028,20110908,16014,13848,1000,0.32,320
566033,20110908,23232,16031,25,0.42,10.5
566033,20110908,22983,16031,12,0.42,5.04
566033,20110908,21506,16031,12,0.42,5.04
566033,20110908,22809,16031,1,2.95,2.95
566033,20110908,22810,16031,1,2.95,2.95
566033,20110908,47420,16031,1,0.19,0.19
566033,20110908,22429,16031,1,4.25,4.25
566033,20110908,85227,16031,12,0.85,10.2
566033,20110908,21485,16031,1,4.95,4.95
566033,20110908,21989,16031,1,0.85,0.85
566033,20110908,22989,16031,2,3.25,6.5
566033,20110908,22411,16031,1,2.08,2.08
566033,20110908,22907,16031,2,0.85,1.7
566033,20110908,23439,16031,1,2.1,2.1
566033,20110908,22865,16031,4,2.1,8.4
566033,20110908,22633,16031,3,2.1,6.300000000000001
566033,20110908,23096,16031,2,1.65,3.3
566033,20110908,22763,16031,1,9.95,9.95
566033,20110908,22928,16031,2,5.95,11.9
566033,20110908,21623,16031,1,9.95,9.95
566033,20110908,47471,16031,1,0.65,0.65
566033,20110908,47420,16031,1,0.19,0.19
566033,20110908,85040A,16031,1,1.65,1.65
566033,20110908,22196,16031,1,0.85,0.85
566033,20110908,23559,16031,1,2.08,2.08
566033,20110908,22767,16031,1,9.95,9.95
566033,20110908,22138,16031,1,4.95,4.95
566033,20110908,22082,16031,5,1.65,8.25
566033,20110908,84991,16031,1,0.55,0.55
566033,20110908,21213,16031,1,0.55,0.55
566033,20110908,84992,16031,1,0.55,0.55
566033,20110908,23309,16031,2,0.55,1.1
566033,20110908,21864,16031,1,2.1,2.1
566033,20110908,21866,16031,1,1.25,1.25
566033,20110908,23296,16031,1,1.25,1.25
566033,20110908,85039B,16031,2,1.65,3.3
566033,20110908,85040A,16031,2,1.65,3.3
566033,20110908,23130,16031,2,4.15,8.3
566033,20110908,23133,16031,1,8.25,8.25
566033,20110908,51014A,16031,12,0.39,4.68
566033,20110908,22311,16031,2,2.95,5.9
566033,20110908,23306,16031,2,1.45,2.9
566033,20110908,21156,16031,1,1.95,1.95
566033,20110908,21586,16031,1,2.55,2.55
566033,20110908,47594B,16031,1,1.95,1.95
566033,20110908,22943,16031,1,4.95,4.95
566033,20110908,21989,16031,1,0.85,0.85
566033,20110908,20751,16031,1,2.1,2.1
566033,20110908,22211,16031,1,0.83,0.83
566033,20110908,22210,16031,1,0.83,0.83
566033,20110908,23293,16031,1,0.83,0.83
566033,20110908,22311,16031,1,2.95,2.95
566033,20110908,21992,16031,2,1.25,2.5
566033,20110908,21993,16031,2,1.25,2.5
566033,20110908,22197,16031,4,0.85,3.4
566033,20110908,16169E,16031,25,0.42,10.5
566033,20110908,22049,16031,25,0.42,10.5
566033,20110908,23119,16031,4,0.62,2.48
566033,20110908,23318,16031,1,2.49,2.49
566033,20110908,22276,16031,1,2.55,2.55
566033,20110908,22278,16031,1,4.95,4.95
566035,20110908,23399,12839,12,0.85,10.2
566035,20110908,21232,12839,12,1.25,15
566035,20110908,48194,12839,2,8.25,16.5
566035,20110908,22197,12839,12,0.85,10.2
566035,20110908,84978,12839,24,1.25,30
566035,20110908,22457,12839,6,2.95,17.700000000000003
566035,20110908,23408,12839,6,2.08,12.48
566035,20110908,22355,12839,10,0.85,8.5
566035,20110908,23204,12839,10,0.85,8.5
566035,20110908,20724,12839,10,0.85,8.5
566035,20110908,20723,12839,10,0.85,8.5
566035,20110908,20719,12839,10,0.85,8.5
566035,20110908,23200,12839,10,2.08,20.8
566035,20110908,20713,12839,10,2.08,20.8
566035,20110908,85099F,12839,10,2.08,20.8
566035,20110908,23202,12839,10,2.08,20.8
566035,20110908,23203,12839,10,2.08,20.8
566035,20110908,21497,12839,25,0.42,10.5
566035,20110908,20971,12839,12,1.25,15
566035,20110908,23077,12839,20,1.25,25
566035,20110908,23078,12839,24,1.25,30
566035,20110908,22189,12839,8,3.95,31.6
566035,20110908,22379,12839,5,2.1,10.5
566035,20110908,23191,12839,12,1.65,19.799999999999997
566035,20110908,22212,12839,6,2.1,12.600000000000001
566037,20110908,22055,13249,96,1.45,139.2
566037,20110908,21232,13249,144,1.06,152.64000000000001
566038,20110908,22080,14511,10,1.65,16.5
566038,20110908,22077,14511,12,1.95,23.4
566038,20110908,23029,14511,6,1.65,9.899999999999999
566038,20110908,22398,14511,12,0.39,4.68
566038,20110908,23395,14511,4,3.75,15
566038,20110908,23396,14511,4,3.75,15
566038,20110908,22825,14511,2,7.95,15.9
566038,20110908,21756,14511,3,6.25,18.75
566038,20110908,22457,14511,12,2.95,35.400000000000006
566038,20110908,84792,14511,8,4.65,37.2
566039,20110908,21770,14223,2,4.95,9.9
566039,20110908,23198,14223,12,1.45,17.4
566039,20110908,20750,14223,2,7.95,15.9
566039,20110908,23294,14223,16,0.83,13.28
566039,20110908,21977,14223,24,0.55,13.200000000000001
566039,20110908,23348,14223,6,2.08,12.48
566039,20110908,84536A,14223,16,0.42,6.72
566039,20110908,23245,14223,4,4.95,19.8
566039,20110908,21217,14223,1,9.95,9.95
566039,20110908,23241,14223,6,2.08,12.48
566039,20110908,22138,14223,3,4.95,14.850000000000001
566039,20110908,22505,14223,4,4.95,19.8
566039,20110908,23423,14223,6,3.75,22.5
566039,20110908,23403,14223,4,3.75,15
566039,20110908,23377,14223,24,0.39,9.36
566039,20110908,23421,14223,12,2.08,24.96
566039,20110908,23422,14223,12,2.08,24.96
566039,20110908,82551,14223,12,1.45,17.4
566039,20110908,82578,14223,24,0.55,13.200000000000001
566039,20110908,22423,14223,2,12.75,25.5
566039,20110908,20749,14223,2,7.95,15.9
566040,20110908,22144,12540,6,2.1,12.600000000000001
566040,20110908,22863,12540,8,2.95,23.6
566040,20110908,22969,12540,24,1.45,34.8
566040,20110908,22423,12540,1,12.75,12.75
566040,20110908,21407,12540,3,4.25,12.75
566040,20110908,23275,12540,24,1.25,30
566040,20110908,85199S,12540,24,0.42,10.08
566040,20110908,23154,12540,12,2.08,24.96
566040,20110908,22846,12540,1,16.95,16.95
566040,20110908,22847,12540,1,16.95,16.95
566040,20110908,22848,12540,1,16.95,16.95
566040,20110908,84380,12540,12,1.45,17.4
566040,20110908,22727,12540,4,3.75,15
566040,20110908,22028,12540,12,0.42,5.04
566040,20110908,21524,12540,2,8.25,16.5
566040,20110908,84755,12540,16,0.65,10.4
566040,20110908,23197,12540,24,1.45,34.8
566040,20110908,21877,12540,12,1.65,19.799999999999997
566040,20110908,23433,12540,12,0.83,9.959999999999999
566040,20110908,23076,12540,24,1.25,30
566040,20110908,22326,12540,6,2.95,17.700000000000003
566040,20110908,23213,12540,12,1.25,15
566040,20110908,POST,12540,2,28,56
566041,20110908,22416,13814,12,1.45,17.4
566041,20110908,21210,13814,12,1.45,17.4
566041,20110908,22417,13814,24,0.55,13.200000000000001
566041,20110908,23308,13814,24,0.55,13.200000000000001
566041,20110908,22951,13814,24,0.55,13.200000000000001
566041,20110908,21212,13814,48,0.55,26.400000000000002
566041,20110908,22625,13814,2,8.5,17
566041,20110908,23197,13814,12,1.45,17.4
566041,20110908,22726,13814,24,3.75,90
566041,20110908,22729,13814,24,3.75,90
566041,20110908,22728,13814,24,3.75,90
566041,20110908,22727,13814,24,3.75,90
566041,20110908,21122,13814,24,1.25,30
566041,20110908,21124,13814,24,1.25,30
566041,20110908,21121,13814,48,1.25,60
566041,20110908,22629,13814,24,1.95,46.8
566041,20110908,23228,13814,24,1.25,30
566041,20110908,23226,13814,24,1.25,30
566041,20110908,23236,13814,12,2.89,34.68
566041,20110908,21216,13814,8,4.95,39.6
566041,20110908,21539,13814,6,4.95,29.700000000000003
566041,20110908,22964,13814,12,2.1,25.200000000000003
566041,20110908,84380,13814,24,1.45,34.8
566041,20110908,84378,13814,24,1.45,34.8
566041,20110908,23244,13814,12,1.95,23.4
566041,20110908,22949,13814,12,1.45,17.4
566042,20110908,82582,17811,1,2.1,2.1
566042,20110908,21899,17811,2,0.65,1.3
566042,20110908,23182,17811,1,0.83,0.83
566042,20110908,21900,17811,4,0.65,2.6
566042,20110908,22670,17811,1,1.25,1.25
566042,20110908,21179,17811,1,0.39,0.39
566042,20110908,47591D,17811,1,1.95,1.95
566042,20110908,21878,17811,2,0.85,1.7
566042,20110908,21166,17811,1,2.08,2.08
566042,20110908,22413,17811,1,2.95,2.95
566042,20110908,47566B,17811,1,4.95,4.95
566042,20110908,22498,17811,1,5.95,5.95
566042,20110908,20914,17811,1,2.95,2.95
566042,20110908,22367,17811,2,1.95,3.9
566042,20110908,22383,17811,2,1.65,3.3
566042,20110908,20727,17811,2,1.65,3.3
566042,20110908,23068,17811,4,2.49,9.96
566042,20110908,20685,17811,1,8.25,8.25
566042,20110908,21786,17811,2,0.42,0.84
566042,20110908,21787,17811,19,0.85,16.15
566042,20110908,21906,17811,1,6.75,6.75
566042,20110908,22431,17811,1,1.95,1.95
566042,20110908,21260,17811,6,3.25,19.5
566042,20110908,22348,17811,3,0.85,2.55
566042,20110908,22993,17811,2,1.25,2.5
566042,20110908,22426,17811,16,2.95,47.2
566042,20110908,22720,17811,1,4.95,4.95
566042,20110908,23202,17811,2,2.08,4.16
566042,20110908,21931,17811,2,2.08,4.16
566042,20110908,21930,17811,5,2.08,10.4
566042,20110908,21033,17811,1,2.08,2.08
566043,20110908,23332,13769,12,1.65,19.799999999999997
566043,20110908,23355,13769,4,4.95,19.8
566043,20110908,23358,13769,6,3.75,22.5
566043,20110908,85123A,13769,6,2.95,17.700000000000003
566043,20110908,23323,13769,6,2.1,12.600000000000001
566043,20110908,22113,13769,4,4.25,17
566043,20110908,22114,13769,4,4.25,17
566043,20110908,22424,13769,1,12.75,12.75
566043,20110908,22846,13769,1,16.95,16.95
566043,20110908,71477,13769,48,3.29,157.92000000000002
566043,20110908,21166,13769,12,2.08,24.96
566043,20110908,85150,13769,6,2.55,15.299999999999999
566043,20110908,21181,13769,12,2.1,25.200000000000003
566043,20110908,82600,13769,12,2.1,25.200000000000003
566043,20110908,48138,13769,2,8.25,16.5
566044,20110908,85152,13769,12,2.1,25.200000000000003
566045,20110908,22309,15400,50,2.1,105
566046,20110908,22219,12971,12,0.85,10.2
566046,20110908,22421,12971,100,0.36,36
566046,20110908,47590B,12971,6,5.45,32.7
566047,20110908,23034,17370,12,1.45,17.4
566047,20110908,22771,17370,12,1.25,15
566047,20110908,23148,17370,12,0.83,9.959999999999999
566047,20110908,23147,17370,12,1.45,17.4
566047,20110908,22467,17370,6,2.55,15.299999999999999
566047,20110908,82011C,17370,2,3.75,7.5
566047,20110908,16219,17370,48,0.06,2.88
566047,20110908,20984,17370,24,0.29,6.959999999999999
566047,20110908,23157,17370,12,2.08,24.96
566048,20110908,23355,16558,4,4.95,19.8
566048,20110908,22112,16558,3,4.95,14.850000000000001
566048,20110908,21314,16558,8,2.1,16.8
566048,20110908,23298,16558,3,4.95,14.850000000000001
566048,20110908,22609,16558,36,0.19,6.84
566048,20110908,22610,16558,36,0.19,6.84
566048,20110908,22608,16558,36,0.19,6.84
566048,20110908,23547,16558,25,0.42,10.5
566048,20110908,22776,16558,2,9.95,19.9
566048,20110908,22960,16558,6,4.25,25.5
566048,20110908,84510A,16558,10,1.25,12.5
566048,20110908,84509A,16558,4,3.75,15
566048,20110908,22661,16558,10,0.85,8.5
566048,20110908,20724,16558,10,0.85,8.5
566048,20110908,22356,16558,10,0.85,8.5
566048,20110908,23203,16558,10,2.08,20.8
566048,20110908,23393,16558,4,3.75,15
566048,20110908,23395,16558,4,3.75,15
566048,20110908,23394,16558,4,3.75,15
566048,20110908,46000M,16558,12,1.55,18.6
566048,20110908,46000S,16558,4,1.45,5.8
566048,20110908,23397,16558,2,9.95,19.9
566048,20110908,22509,16558,1,16.95,16.95
566049,20110908,85048,15730,2,7.95,15.9
566049,20110908,21741,15730,6,2.95,17.700000000000003
566049,20110908,84030E,15730,4,4.25,17
566049,20110908,84970L,15730,12,1.25,15
566049,20110908,23318,15730,6,2.49,14.940000000000001
566049,20110908,23349,15730,12,1.25,15
566049,20110908,16169E,15730,25,0.42,10.5
566049,20110908,23351,15730,12,1.25,15
566049,20110908,16156L,15730,25,0.42,10.5
566049,20110908,22720,15730,3,4.95,14.850000000000001
566049,20110908,23079,15730,2,8.95,17.9
566049,20110908,21068,15730,12,1.25,15
566049,20110908,21873,15730,12,1.25,15
566049,20110908,84086C,15730,6,2.95,17.700000000000003
566049,20110908,23181,15730,4,8.25,33
566049,20110908,85135C,15730,4,7.95,31.8
566049,20110908,23307,15730,24,0.55,13.200000000000001
566049,20110908,23184,15730,4,4.95,19.8
566050,20110908,22941,13854,2,8.5,17
566050,20110908,22778,13854,24,3.39,81.36
566050,20110908,21264,13854,12,1.95,23.4
566050,20110908,22423,13854,16,10.95,175.2
